customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,profit
2180,Urbanus,Trevaskus,Male,98,1/11/1960,Chief Design Engineer,n/a,High Net Worth,N,Yes,13,60,3527.78
2181,Tobe,Roxby,Male,99,7/17/1974,Account Executive,IT,Mass Customer,N,Yes,8,46,1765.32
2182,Symon,Minchin,Male,47,4/23/1967,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,16,53,4766.82
2183,Jillie,Fyndon,Female,61,2/7/1972,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,7,48,6513.3
2184,Lamar,Gladman,Male,49,12/5/1971,Statistician III,Health,Mass Customer,N,No,11,49,7123
2185,Gayle,Gridley,Female,40,10/15/1963,Human Resources Assistant II,Property,Mass Customer,N,No,19,57,5144.36
2186,Carolina,Sexty,Female,61,3/18/1963,Clinical Specialist,Health,High Net Worth,N,No,5,57,1956.39
2187,Brunhilde,Kendall,Female,52,12/27/1997,Budget/Accounting Analyst I,Health,Mass Customer,N,No,2,23,5644.17
2188,Zonnya,Fayter,Female,85,4/3/1972,Nurse Practicioner,n/a,Mass Customer,N,No,17,48,4735.32
2189,Thedric,,Male,43,2/25/1998,Safety Technician II,Financial Services,High Net Worth,N,No,4,22,4914.08
2190,Maressa,Kondrachenko,Female,77,4/17/1979,,IT,Affluent Customer,N,No,13,41,6260.31
2191,Alley,Fitchell,Male,2,5/11/1976,Payment Adjustment Coordinator,n/a,Mass Customer,N,Yes,4,44,3823.77
2192,Hubie,Leipold,Male,93,8/27/1966,Staff Accountant II,n/a,Mass Customer,N,No,14,54,1679.53
2193,Roldan,Carrington,Male,66,12/16/1955,Developer III,n/a,Mass Customer,N,Yes,6,65,2957.42
2194,Johnette,O'Fergus,Female,79,9/10/1958,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11,62,6198.41
2195,Nevsa,Taill,Female,94,5/2/1987,GIS Technical Architect,Financial Services,Affluent Customer,N,Yes,13,33,4144.05
2196,Skylar,Brise,Male,66,6/8/1976,Media Manager I,Retail,High Net Worth,N,Yes,7,44,985.47
2197,Filip,Willows,Male,32,9/16/1993,Programmer Analyst I,Financial Services,Mass Customer,N,No,7,27,378.15
2198,Marijn,Arnoll,Male,1,1/10/1998,Editor,Property,Affluent Customer,N,Yes,1,22,2745.09
2199,Leigha,Ranger,Female,89,2/9/1983,Account Coordinator,Property,High Net Worth,N,Yes,13,37,2644.03
2200,Teodoor,Lovelace,Male,23,7/13/1986,Community Outreach Specialist,n/a,Affluent Customer,N,Yes,16,34,1588.18
2201,Trisha,Basset,Female,56,12/12/1998,Design Engineer,Financial Services,Affluent Customer,N,Yes,1,22,6291.68
2202,Diannne,Neissen,Female,46,8/19/1977,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,8,43,5090.61
2203,Ganny,Alessandrelli,Male,13,12/23/1998,Sales Associate,Health,High Net Worth,N,Yes,2,22,3469.05
2204,Kacie,Barthram,Female,16,9/7/1967,Librarian,Entertainment,High Net Worth,N,No,7,53,3346.58
2205,Birk,Elphey,U,76,,Accounting Assistant III,IT,Mass Customer,N,No,,,1781.91
2206,Osmond,McCamish,Male,60,5/25/1957,Structural Engineer,Financial Services,Affluent Customer,N,No,14,63,1464.66
2207,Junia,Gall,Female,93,1/26/1979,Web Designer IV,Manufacturing,Mass Customer,N,Yes,16,41,3604.14
2208,Lavena,Embling,Female,59,5/7/1954,,n/a,Mass Customer,N,No,9,66,2177.68
2209,Rriocard,Gavan,Male,4,8/4/1993,Registered Nurse,Health,Affluent Customer,N,Yes,3,27,445.21
2210,Kirby,Cameron,Male,16,11/24/1985,Registered Nurse,Health,High Net Worth,N,No,5,35,4888.71
2211,Carmelita,Matuskiewicz,Female,3,8/27/1975,,Manufacturing,Mass Customer,N,Yes,18,45,753.26
2212,Adrianne,Raoux,Female,22,5/13/1974,Technical Writer,Manufacturing,Affluent Customer,N,Yes,20,46,2722.72
2213,Jesse,Leyshon,Female,70,5/7/1996,Legal Assistant,n/a,Affluent Customer,N,Yes,6,24,4212.47
2214,Farlay,Plevey,Male,52,3/26/1957,,Manufacturing,High Net Worth,N,Yes,8,63,2328.51
2215,Viola,Wadhams,Female,50,2/20/1971,Structural Engineer,Financial Services,Mass Customer,N,Yes,18,49,327.23
2216,Clarinda,Woffinden,Female,29,1/2/1962,Systems Administrator II,Property,High Net Worth,N,Yes,10,58,1644.61
2217,Kristofor,Juris,Male,98,10/17/1981,Paralegal,Financial Services,Mass Customer,N,No,16,39,3905.42
2218,Madelena,Blincoe,Female,94,5/27/1992,Senior Sales Associate,Health,Affluent Customer,N,No,4,28,2743.56
2219,Ansel,Napier,Male,73,3/1/1982,Senior Quality Engineer,n/a,High Net Worth,N,Yes,3,38,3493.02
2220,Curr,Jancey,Male,35,5/13/1959,Legal Assistant,Financial Services,Mass Customer,N,Yes,13,61,2129.07
2221,Tye,Scottini,Male,80,11/7/1995,General Manager,Argiculture,Affluent Customer,N,No,7,25,4651.26
2222,Caroline,Grabban,Female,20,8/26/1974,Professor,Financial Services,Mass Customer,N,No,14,46,3821.27
2223,Sarita,Georgiev,Female,38,1/29/1981,Professor,Health,Mass Customer,N,No,12,39,3538.42
2224,Sydel,Seccombe,Female,3,8/18/1998,Budget/Accounting Analyst III,Retail,High Net Worth,N,Yes,4,22,1041.01
2225,Christina,Easum,Female,45,4/2/1988,Occupational Therapist,Health,Affluent Customer,N,No,19,32,3512.1
2226,Hedvig,Flatt,Female,10,7/22/1955,Biostatistician II,Entertainment,Mass Customer,N,No,11,65,3121.7
2227,Duff,Kemble,Male,45,7/16/1976,Systems Administrator I,Property,Affluent Customer,N,Yes,9,44,2168.4
2228,Rosita,Soppeth,Female,12,3/9/1956,Geological Engineer,Manufacturing,High Net Worth,N,No,9,64,1425.27
2229,Linette,Gotmann,Female,76,4/10/1959,Cost Accountant,Financial Services,Affluent Customer,N,Yes,7,61,2114.24
2230,Gertruda,Shrimpling,Female,53,12/22/1977,,n/a,Mass Customer,N,No,19,43,3263.4
2231,Rasla,Landreth,Female,68,9/25/1959,Accounting Assistant II,n/a,Mass Customer,N,No,13,61,2685.1
2232,Nev,Malone,Male,69,5/7/1990,Help Desk Technician,n/a,Mass Customer,N,Yes,11,30,2198.56
2233,Cassi,Killingworth,Female,49,9/4/1973,Sales Associate,n/a,Mass Customer,N,Yes,8,47,2332.59
2234,Dylan,Hanvey,Male,48,9/9/1986,Electrical Engineer,Manufacturing,Mass Customer,N,No,18,34,1719.16
2235,Maxine,Cauldwell,Female,75,10/2/1979,Social Worker,Health,Affluent Customer,N,No,16,41,3649.92
2236,Arin,Crickmoor,Male,0,4/16/1968,Data Coordiator,Manufacturing,Affluent Customer,N,Yes,13,52,2123.71
2237,Julia,Walden,Female,83,6/26/1969,,n/a,Mass Customer,N,Yes,9,51,2501.42
2238,Nata,Plinck,Female,96,9/14/1978,Director of Sales,Retail,Mass Customer,N,Yes,14,42,2411.83
2239,Jocelyne,Pasquale,Female,0,1/11/1960,Associate Professor,Property,High Net Worth,N,Yes,8,60,736.73
2240,Niall,Hallifax,Male,4,7/25/1969,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16,51,6128.3
2241,Augy,Jerrems,Male,45,2/23/1975,Paralegal,Financial Services,High Net Worth,N,No,10,45,1454.39
2242,Elsy,Springell,Female,25,9/24/1977,VP Sales,n/a,Mass Customer,N,Yes,21,43,898.82
2243,Lena,Cronshaw,Female,76,8/28/1976,Business Systems Development Analyst,n/a,Affluent Customer,N,Yes,7,44,1115.15
2244,Sidney,Cargon,Male,97,5/10/1972,Software Test Engineer III,Manufacturing,Mass Customer,N,No,5,48,1796
2245,Elsinore,Banbrook,Female,11,4/21/1980,Marketing Manager,Argiculture,Mass Customer,N,No,3,40,3320.78
2246,Giraldo,Lacer,Male,16,1/24/1979,Database Administrator III,n/a,Mass Customer,N,Yes,13,41,2217.49
2247,Gweneth,Wilkins,Female,17,1/20/1995,Teacher,Retail,High Net Worth,N,Yes,1,25,4957.3
2248,Helsa,Grandisson,Female,33,5/23/1996,Software Engineer I,Manufacturing,Mass Customer,N,No,1,24,3914.5
2249,Kiele,Caghan,Female,7,11/11/1996,,Financial Services,Mass Customer,N,No,5,24,2057.46
2250,De witt,Gleave,Male,72,6/26/1992,,Telecommunications,High Net Worth,N,No,7,28,1074.88
2251,Leslie,Shotboult,Male,68,8/19/1959,,Property,High Net Worth,N,No,19,61,2338.45
2252,Darcey,Annis,U,31,,Teacher,IT,High Net Worth,N,Yes,,,1866.84
2253,Gracie,Kubacki,Female,28,2/8/1959,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13,61,1783.37
2254,Ann,Beek,Female,36,10/21/1955,Programmer Analyst II,Health,Affluent Customer,N,No,18,65,2318.89
2255,Iorgo,Krol,Male,92,7/11/1992,Dental Hygienist,Health,Affluent Customer,N,Yes,5,28,1458.7
2256,Mara,Rosterne,Female,28,2/26/1978,Marketing Manager,Retail,Mass Customer,N,No,15,42,1461
2257,Siward,Corradino,Male,27,10/13/1977,Librarian,Entertainment,Mass Customer,N,No,15,43,4193.32
2258,Cathy,Powter,Female,63,3/21/1974,Account Executive,Retail,High Net Worth,N,No,7,46,3957.53
2259,Leanora,Calbert,Female,83,7/2/1999,Environmental Specialist,n/a,Affluent Customer,N,No,2,21,2600.49
2260,Jarad,Barthropp,Male,38,2/9/1967,Administrative Assistant IV,Argiculture,High Net Worth,N,No,11,53,5378.6
2261,Gerome,Monshall,Male,81,9/21/1980,Account Representative II,Health,Mass Customer,N,Yes,13,40,1465.16
2262,Nyssa,Banister,Female,90,4/21/1984,Pharmacist,Health,Mass Customer,N,Yes,2,36,1502.68
2263,Lois,Sorel,Female,79,2/6/1987,Professor,Argiculture,Mass Customer,N,Yes,21,33,3371.48
2264,Tony,Shirley,Female,18,7/17/1972,Occupational Therapist,Health,Affluent Customer,N,No,9,48,2557.62
2265,Brendan,Vicent,Male,55,7/29/1980,,Property,Mass Customer,N,Yes,5,40,1988.76
2266,Jeth,Tomes,Male,74,10/11/1998,,Retail,High Net Worth,N,No,1,22,4169.83
2267,Andrei,Mulchrone,Female,78,4/28/1964,Business Systems Development Analyst,n/a,Affluent Customer,N,No,14,56,1799.9
2268,Wilhelmina,Gothup,Female,66,10/7/1965,Pharmacist,Health,Mass Customer,N,No,19,55,4473.32
2269,Beitris,Lamy,Female,33,11/11/1989,Product Engineer,n/a,Mass Customer,N,No,9,31,5404.64
2270,Augustus,Edleston,Male,50,9/28/1966,Information Systems Manager,Retail,Affluent Customer,N,No,9,54,5154.68
2271,King,Hoston,Male,96,3/26/1974,,Telecommunications,Mass Customer,N,Yes,18,46,1305.25
2272,Grete,Hindenburg,Female,82,12/21/1994,Internal Auditor,Manufacturing,Mass Customer,N,No,1,26,3344.13
2273,Rhetta,Lambrook,Female,71,8/4/1964,Assistant Professor,n/a,Mass Customer,N,Yes,9,56,2795.34
2274,Nada,Reinert,Female,15,11/26/1979,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,13,41,35.74
2275,Ursulina,Carter,Female,77,7/19/1992,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,8,28,5688.29
2276,Stormy,Caveney,Female,90,10/6/1985,Desktop Support Technician,n/a,Mass Customer,N,Yes,12,35,2304.77
2277,Gillie,Ruben,Female,44,8/22/1963,Cost Accountant,Financial Services,High Net Worth,N,Yes,7,57,2713.72
2278,Gerri,Heliet,Male,11,9/25/1977,Product Engineer,Health,Affluent Customer,N,Yes,8,43,279.78
2279,Garrett,Szymon,Male,42,3/19/1979,Human Resources Assistant II,Health,Mass Customer,N,No,3,41,4008.76
2280,Wrennie,Alexandersson,Female,93,11/18/1960,Budget/Accounting Analyst I,n/a,Mass Customer,N,No,9,60,1702.53
2281,Valaria,Abrehart,Female,56,5/10/1989,,n/a,High Net Worth,N,Yes,14,31,4075.38
2282,Dominic,Gregoletti,Male,81,2/25/1957,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7,63,3131.51
2283,Gaspar,Janaway,Male,44,2/8/1954,Software Consultant,n/a,High Net Worth,N,No,16,66,4474.63
2284,Ola,Lenoir,Female,83,2/16/1974,Staff Accountant IV,Telecommunications,High Net Worth,N,No,14,46,4735.67
2285,Maritsa,Bellison,Female,71,10/27/1973,Quality Control Specialist,Health,High Net Worth,N,No,5,47,1796.29
2286,Katuscha,Sapsed,Female,20,6/2/1995,Staff Scientist,Manufacturing,High Net Worth,N,No,5,25,2878.73
2287,Gisela,Partener,Female,53,4/22/1974,Human Resources Assistant I,Telecommunications,High Net Worth,N,No,20,46,273.7
2288,Cirillo,Hook,Male,63,5/4/1964,Staff Scientist,Manufacturing,High Net Worth,N,No,8,56,4438.47
2289,Kissie,Steanson,Female,97,9/25/1980,Research Nurse,Health,Affluent Customer,N,Yes,13,40,3855
2290,Myca,Standley,Male,18,3/10/1981,Account Executive,Manufacturing,Mass Customer,N,Yes,5,39,5235.79
2291,Guido,Meynell,Male,67,4/13/1971,Accountant IV,Manufacturing,Affluent Customer,N,Yes,4,49,198.22
2292,Christie,MacClure,Female,17,6/2/1998,Research Nurse,Health,Mass Customer,N,Yes,2,22,4768.85
2293,Engracia,Newcom,Female,70,3/7/1958,Financial Advisor,Financial Services,Affluent Customer,N,No,16,62,1410.53
2294,Skipton,Cordie,Male,25,6/16/1987,Associate Professor,Manufacturing,Mass Customer,N,No,21,33,5050.26
2295,Farris,Hazelby,U,35,,Internal Auditor,IT,Mass Customer,N,Yes,,,3690.26
2296,Nathalia,Sanger,Female,16,1/1/2002,Geologist IV,Retail,Affluent Customer,N,No,1,18,3592.5
2297,Pauletta,Taffee,Female,16,11/27/1971,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,19,49,4274.88
2298,Brigham,Vyse,Male,64,10/28/1997,Environmental Tech,Property,Mass Customer,N,Yes,5,23,3140.01
2299,Mahmoud,Dagworthy,Male,11,10/21/1986,Computer Systems Analyst I,Property,High Net Worth,N,Yes,7,34,3142.75
2300,Cary,Cockerham,Male,20,9/26/1998,,Financial Services,Mass Customer,N,Yes,3,22,2812.11
2301,Ken,Vashchenko,Male,66,10/30/1966,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19,54,6010.17
2302,Loraine,Beamish,Female,43,1/9/1999,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,4,21,2611.15
2303,Alair,Combe,Male,22,4/13/1993,Database Administrator IV,Retail,Mass Customer,N,Yes,4,27,969.62
2304,Shelia,Bellew,Female,65,6/1/1957,,n/a,Mass Customer,N,Yes,11,63,4121.78
2305,Aeriell,Greeding,Female,91,7/9/1984,Chief Design Engineer,Financial Services,Affluent Customer,N,Yes,13,36,3135.34
2306,Hilary,Tregunna,Female,98,4/19/1960,Paralegal,Financial Services,High Net Worth,N,Yes,9,60,2513.78
2307,Corina,Shadwick,Female,57,6/28/1978,Desktop Support Technician,Retail,High Net Worth,N,Yes,13,42,3887.07
2308,Nancey,Hastie,Female,52,3/19/1963,Paralegal,Financial Services,Mass Customer,N,Yes,17,57,5077.97
2309,Herc,McIlhone,Male,40,1/13/1985,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14,35,7161.99
2310,Jed,Humpherston,Male,12,2/10/1970,Executive Secretary,n/a,High Net Worth,N,Yes,11,50,4022.41
2311,Addi,,Female,49,2/15/1989,Design Engineer,Health,Mass Customer,N,No,16,31,4460.12
2312,Ronnica,Grebner,Female,72,8/10/1979,Assistant Manager,Manufacturing,Mass Customer,N,No,18,41,3280.61
2313,Christa,Pauley,Female,54,7/10/1966,Chemical Engineer,Manufacturing,Mass Customer,N,No,12,54,2842.47
2314,Ravid,Lapenna,Male,59,12/22/1993,Registered Nurse,Health,High Net Worth,N,Yes,7,27,2355.76
2315,Pernell,MacCheyne,Male,25,3/1/1994,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8,26,600.76
2316,Vernen,Bourgaize,Male,79,3/21/1978,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11,42,1437.54
2317,Alwin,Cuberley,Male,97,12/7/1976,Tax Accountant,Health,Mass Customer,N,Yes,16,44,2715.29
2318,Willa,Malyan,Female,30,3/1/1988,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6,32,3627.48
2319,David,Darrigrand,Male,63,5/3/1985,Librarian,Entertainment,High Net Worth,N,No,18,35,4564.9
2320,Kaylyn,Throssell,Female,14,12/21/1965,Senior Developer,Manufacturing,Affluent Customer,N,No,16,55,1690.96
2321,Libbi,Freeberne,Female,27,3/25/1980,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,20,40,3183.53
2322,Hazlett,Rosenschein,Male,72,5/24/1992,Biostatistician III,Health,Mass Customer,N,Yes,2,28,2585.15
2323,Adair,Piser,Male,2,4/30/1988,Desktop Support Technician,Property,High Net Worth,N,No,13,32,1959.79
2324,Jerrold,Robben,Male,44,8/5/1966,Sales Associate,Manufacturing,Mass Customer,N,Yes,16,54,1322.22
2325,Emmett,Whatsize,Male,50,1/6/1964,Database Administrator IV,Retail,High Net Worth,N,Yes,12,56,3013.77
2326,Trev,Boothebie,Male,64,6/22/1966,Programmer Analyst I,Retail,High Net Worth,N,No,14,54,309.81
2327,Alie,Sowle,Female,19,4/5/1963,Budget/Accounting Analyst II,n/a,Affluent Customer,N,No,6,57,2601.79
2328,Gayler,Shackle,Male,63,6/3/1986,Dental Hygienist,Health,Mass Customer,N,Yes,8,34,356.5
2329,Donny,Stiven,Female,7,12/19/1957,Computer Systems Analyst II,IT,Affluent Customer,N,No,20,63,2276.9
2330,Claresta,Bonnor,Female,5,1/17/1990,Account Coordinator,Property,Mass Customer,N,No,9,30,1203.34
2331,Marybelle,Antal,Female,48,4/11/1963,Database Administrator III,Financial Services,Mass Customer,N,Yes,10,57,3707.24
2332,Jeff,Goodere,Male,99,4/20/1977,Developer III,Property,High Net Worth,N,Yes,10,43,651.64
2333,Ives,Adolfson,Male,82,4/19/1966,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10,54,2113.9
2334,Zebulen,Hefford,Male,30,3/16/1996,Food Chemist,Health,Affluent Customer,N,No,5,24,1315.76
2335,Payton,Sheach,U,42,,Account Executive,IT,Mass Customer,N,No,,,4112.98
2336,Karney,Labrone,Male,59,1/19/1978,Dental Hygienist,Health,Affluent Customer,N,No,17,42,5853.82
2337,Odilia,Bick,Female,47,1/11/2000,Programmer Analyst II,Health,Mass Customer,N,No,1,20,398.43
2338,Clarie,Hackworth,Female,13,11/28/1986,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5,34,3574.31
2339,Damien,Haddeston,Male,3,12/28/1958,Web Designer II,Property,Affluent Customer,N,Yes,16,62,4669.9
2340,Joachim,Amer,Male,33,3/29/1978,Research Assistant IV,Health,Mass Customer,N,Yes,16,42,4585.4
2341,Caterina,Scedall,U,41,,Web Designer II,IT,Mass Customer,N,Yes,,,4952.23
2342,Clara,Jakel,Female,87,9/17/1999,,n/a,Mass Customer,N,No,2,21,2092.72
2343,Wilhelm,Corteis,Male,6,3/24/1959,Nurse Practicioner,Argiculture,High Net Worth,N,Yes,5,61,3275.66
2344,Wat,Robelin,Male,93,3/4/1993,Nurse,Financial Services,Mass Customer,N,Yes,7,27,2605.09
2345,Arden,Godard,Female,50,7/15/1986,Systems Administrator I,Retail,Affluent Customer,N,Yes,3,34,4719.95
2346,Joey,Scheffler,Male,89,9/16/1979,Information Systems Manager,n/a,Mass Customer,N,Yes,4,41,3315.32
2347,L;urette,Annott,Female,79,3/4/1957,Programmer Analyst I,n/a,High Net Worth,N,No,11,63,5640.43
2348,Keeley,Winslet,Female,2,11/7/1957,Web Designer IV,Manufacturing,Mass Customer,N,No,16,63,831.67
2349,Julee,Garwell,Female,23,3/5/1979,Executive Secretary,Telecommunications,High Net Worth,N,No,3,41,2500.26
2350,Lorinda,Malpass,Female,32,3/17/1959,Nurse Practicioner,n/a,Mass Customer,N,Yes,14,61,1292.23
2351,Felicity,Beirne,Female,35,3/15/1992,Assistant Professor,Retail,Affluent Customer,N,Yes,10,28,5612.84
2352,Cilka,Dabbes,Female,76,10/22/1971,Statistician II,n/a,Mass Customer,N,Yes,13,49,1279.4
2353,Lyn,Luquet,Male,93,12/27/1978,Health Coach IV,Health,Affluent Customer,N,Yes,12,42,4842.52
2354,Tammie,Fisbey,Female,99,12/19/1958,Product Engineer,Retail,Mass Customer,N,No,17,62,3458.15
2355,Shaughn,,Male,87,12/19/1993,Operator,Manufacturing,Mass Customer,N,Yes,4,27,4351.82
2356,Arluene,Manchester,Female,58,12/17/1994,Geological Engineer,Manufacturing,Affluent Customer,N,No,3,26,2674.92
2357,Lisette,Mingardi,Female,39,10/15/1962,Civil Engineer,Manufacturing,Mass Customer,N,No,6,58,2741.81
2358,Ave,Peatt,Male,26,5/1/1959,Senior Sales Associate,Retail,High Net Worth,N,Yes,15,61,3682.73
2359,Merlina,Bream,Female,80,3/25/1986,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,7,34,2688.57
2360,Karleen,McGenn,Female,0,11/3/1974,VP Accounting,Financial Services,High Net Worth,N,Yes,5,46,4962.2
2361,Jeannette,Cerman,Female,55,11/28/1954,Help Desk Operator,n/a,High Net Worth,N,Yes,20,66,4178.45
2362,Herbie,Machans,Male,49,6/5/1972,Developer II,Financial Services,Affluent Customer,N,Yes,19,48,959.32
2363,Bobby,Farmiloe,Male,92,12/30/1983,Nurse,Entertainment,Mass Customer,N,Yes,16,37,3222.99
2364,Fielding,Linklater,Male,19,9/22/1995,Speech Pathologist,n/a,Mass Customer,N,Yes,13,25,4826.5
2365,Lauretta,Furmonger,Female,2,10/18/1998,Structural Analysis Engineer,Argiculture,Mass Customer,N,Yes,3,22,2411.63
2366,Idette,Mapam,Female,51,6/15/1975,Web Designer I,Health,Mass Customer,N,Yes,15,45,2554.42
2367,Lorne,Sabin,Male,40,5/22/1957,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,16,63,4636.8
2368,Rowe,Losbie,Female,98,1/22/1993,Chemical Engineer,Manufacturing,Mass Customer,N,No,10,27,4675.97
2369,Averyl,Gosz,Female,80,10/28/1996,Financial Analyst,Financial Services,Mass Customer,N,Yes,1,24,6854.59
2370,Juliane,Calltone,Female,35,3/19/1996,Analyst Programmer,Property,High Net Worth,N,No,7,24,1902.53
2371,Rory,Lokier,Female,22,11/18/1966,Staff Scientist,Manufacturing,High Net Worth,N,Yes,8,54,2642.95
2372,Jim,Shoppee,Male,14,9/10/1977,Clinical Specialist,Health,Affluent Customer,N,No,10,43,3031.18
2373,Cordy,Readshall,Female,51,5/22/1982,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16,38,2381.74
2374,Dolf,Baudichon,Male,6,6/15/1993,Design Engineer,Financial Services,Mass Customer,N,No,9,27,5300.04
2375,Alika,Milbourne,Female,21,3/17/1987,Sales Representative,Retail,Affluent Customer,N,No,8,33,5641.47
2376,Eada,Narbett,Female,84,10/23/1958,Community Outreach Specialist,n/a,High Net Worth,N,Yes,12,62,2137.94
2377,Kristien,Dunne,Female,29,10/2/1998,Analog Circuit Design manager,IT,High Net Worth,N,No,2,22,4707.55
2378,Aggi,Farncombe,Female,41,4/25/1994,Research Assistant II,Manufacturing,Affluent Customer,N,No,1,26,2777.48
2379,Trixie,Piscopiello,Female,85,5/5/1981,Occupational Therapist,Health,Affluent Customer,N,Yes,15,39,8252.73
2380,Merissa,Milella,Female,44,4/9/1956,Technical Writer,Retail,Mass Customer,N,Yes,15,64,5231.29
2381,Dulsea,Pladen,Female,91,2/12/1973,Programmer I,Argiculture,Affluent Customer,N,Yes,5,47,2731.88
2382,Turner,Huggens,Male,79,7/5/1971,Accounting Assistant III,Retail,Mass Customer,N,Yes,4,49,1301.43
2383,Zaria,Eberz,Female,34,9/15/1978,Compensation Analyst,Financial Services,Mass Customer,N,No,15,42,5876.07
2384,Garey,Letrange,Male,96,7/16/1961,Operator,Health,High Net Worth,N,Yes,6,59,3796.7
2385,Gaultiero,Lissenden,Male,70,12/17/1958,Dental Hygienist,Health,Mass Customer,N,No,8,62,4797.13
